station,time,temp_celsius,humidity,wind_speed,weather,rain_amount,snow_amount
Berlin Gesundbrunnen,2025-01-01 00:00:00,4.36,93,11.09,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-01 01:00:00,4.84,81,11.53,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-01 02:00:00,5.45,83,11.7,light rain,0.42,0.0
Berlin Gesundbrunnen,2025-01-01 03:00:00,5.42,84,11.82,moderate rain,1.33,0.0
Berlin Gesundbrunnen,2025-01-01 04:00:00,5.92,84,11.61,moderate rain,2.37,0.0
Berlin Gesundbrunnen,2025-01-01 05:00:00,6.53,86,11.95,light rain,0.13,0.0
Berlin Gesundbrunnen,2025-01-01 06:00:00,6.59,87,12.8,light rain,0.52,0.0
Berlin Gesundbrunnen,2025-01-01 07:00:00,7.21,86,12.91,light rain,0.73,0.0
Berlin Gesundbrunnen,2025-01-01 08:00:00,7.0,85,13.43,light rain,0.6,0.0
Berlin Gesundbrunnen,2025-01-01 09:00:00,7.56,83,13.76,light rain,0.18,0.0
Berlin Gesundbrunnen,2025-01-01 10:00:00,7.61,83,13.64,moderate rain,1.26,0.0
Berlin Gesundbrunnen,2025-01-01 11:00:00,7.61,81,13.55,light rain,0.65,0.0
Berlin Gesundbrunnen,2025-01-01 12:00:00,7.61,81,13.63,moderate rain,1.09,0.0
Berlin Gesundbrunnen,2025-01-01 13:00:00,7.62,83,13.66,moderate rain,1.15,0.0
Berlin Gesundbrunnen,2025-01-01 14:00:00,7.2,84,13.77,moderate rain,1.54,0.0
Berlin Gesundbrunnen,2025-01-01 15:00:00,7.15,85,13.98,moderate rain,1.63,0.0
Berlin Gesundbrunnen,2025-01-01 16:00:00,7.27,86,13.85,moderate rain,1.94,0.0
Berlin Gesundbrunnen,2025-01-01 17:00:00,7.61,84,13.96,moderate rain,1.2,0.0
Berlin Gesundbrunnen,2025-01-01 18:00:00,7.57,84,13.34,moderate rain,1.26,0.0
Berlin Gesundbrunnen,2025-01-01 19:00:00,6.83,90,10.64,light rain,0.87,0.0
Berlin Gesundbrunnen,2025-01-01 20:00:00,5.74,86,8.42,moderate rain,3.76,0.0
Berlin Gesundbrunnen,2025-01-01 21:00:00,5.08,87,8.77,moderate rain,1.94,0.0
Berlin Gesundbrunnen,2025-01-01 22:00:00,5.41,86,9.32,moderate rain,1.46,0.0
Berlin Gesundbrunnen,2025-01-01 23:00:00,5.15,87,9.37,light rain,0.6,0.0
Berlin Gesundbrunnen,2025-01-02 00:00:00,5.45,89,10.09,moderate rain,1.26,0.0
Berlin Gesundbrunnen,2025-01-02 01:00:00,5.41,88,10.72,moderate rain,2.69,0.0
Berlin Gesundbrunnen,2025-01-02 02:00:00,4.65,92,7.2,heavy intensity rain,13.32,0.0
Berlin Gesundbrunnen,2025-01-02 03:00:00,3.67,68,7.0,moderate rain,1.33,0.0
Berlin Gesundbrunnen,2025-01-02 04:00:00,3.24,66,8.17,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 05:00:00,2.87,64,7.19,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 06:00:00,2.2,69,7.62,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 07:00:00,1.42,73,7.05,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 08:00:00,1.48,76,5.34,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 09:00:00,1.45,78,4.8,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 10:00:00,2.09,76,5.54,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 11:00:00,2.59,74,5.43,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 12:00:00,3.5,73,5.39,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 13:00:00,3.66,75,4.0,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 14:00:00,3.93,76,3.58,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 15:00:00,3.57,78,3.21,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 16:00:00,2.78,82,3.25,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 17:00:00,1.97,86,4.0,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 18:00:00,1.66,85,4.68,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 19:00:00,1.32,85,5.26,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 20:00:00,1.05,85,4.93,snow,0.0,0.82
Berlin Gesundbrunnen,2025-01-02 21:00:00,1.06,83,5.05,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 22:00:00,0.79,84,4.25,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-02 23:00:00,0.75,86,3.96,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 00:00:00,0.72,85,3.97,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 01:00:00,0.73,87,4.04,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 02:00:00,0.76,85,4.25,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 03:00:00,0.34,82,4.53,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 04:00:00,0.38,79,5.21,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 05:00:00,0.35,77,6.0,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 06:00:00,0.35,75,6.68,snow,0.0,2.43
Berlin Gesundbrunnen,2025-01-03 07:00:00,0.38,82,6.66,snow,0.0,0.81
Berlin Gesundbrunnen,2025-01-03 08:00:00,0.38,73,8.24,snow,0.0,2.02
Berlin Gesundbrunnen,2025-01-03 09:00:00,0.51,74,8.79,snow,0.0,0.67
Berlin Gesundbrunnen,2025-01-03 10:00:00,0.47,78,10.12,snow,0.0,4.1
Berlin Gesundbrunnen,2025-01-03 11:00:00,0.13,89,6.31,light snow,0.0,0.22
Berlin Gesundbrunnen,2025-01-03 12:00:00,0.13,78,7.93,snow,0.0,0.6
Berlin Gesundbrunnen,2025-01-03 13:00:00,-0.08,71,7.41,light snow,0.0,0.15
Berlin Gesundbrunnen,2025-01-03 14:00:00,0.35,68,7.4,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 15:00:00,0.05,67,7.1,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 16:00:00,-0.36,70,5.6,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 17:00:00,-0.99,75,4.38,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 18:00:00,-1.24,76,4.82,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 19:00:00,-1.06,77,4.58,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 20:00:00,-1.15,75,5.46,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 21:00:00,-1.42,71,6.02,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 22:00:00,-0.98,72,6.11,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-03 23:00:00,-0.78,76,5.6,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 00:00:00,-1.11,78,5.15,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 01:00:00,-1.45,81,4.27,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 02:00:00,-1.57,84,3.37,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 03:00:00,-2.06,85,2.95,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 04:00:00,-2.18,85,2.65,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 05:00:00,-2.23,85,2.64,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 06:00:00,-1.99,86,2.88,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 07:00:00,-1.59,95,2.83,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 08:00:00,-1.32,95,2.93,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 09:00:00,-1.02,93,3.22,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 10:00:00,-0.92,89,3.64,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 11:00:00,-0.69,88,3.88,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 12:00:00,-0.3,88,4.68,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 13:00:00,-0.25,97,4.52,light snow,0.0,0.11
Berlin Gesundbrunnen,2025-01-04 14:00:00,0.31,98,5.47,light snow,0.0,0.14
Berlin Gesundbrunnen,2025-01-04 15:00:00,0.32,98,4.78,light snow,0.0,0.14
Berlin Gesundbrunnen,2025-01-04 16:00:00,0.32,97,4.67,light snow,0.0,0.39
Berlin Gesundbrunnen,2025-01-04 17:00:00,0.32,98,4.83,snow,0.0,0.69
Berlin Gesundbrunnen,2025-01-04 18:00:00,0.4,99,5.15,snow,0.0,0.53
Berlin Gesundbrunnen,2025-01-04 19:00:00,0.63,97,5.28,light snow,0.0,0.28
Berlin Gesundbrunnen,2025-01-04 20:00:00,0.58,95,4.99,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 21:00:00,0.61,93,4.84,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 22:00:00,0.32,92,4.71,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-04 23:00:00,0.68,92,4.21,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 00:00:00,0.72,93,3.77,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 01:00:00,0.72,95,3.01,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 02:00:00,0.76,96,2.92,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 03:00:00,0.76,97,3.06,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 04:00:00,0.68,99,2.69,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 05:00:00,0.32,99,2.62,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 06:00:00,0.6,97,2.93,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 07:00:00,0.29,97,3.41,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 08:00:00,0.1,95,3.62,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 09:00:00,-0.32,94,3.96,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 10:00:00,-0.02,92,4.76,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 11:00:00,0.34,90,5.55,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-05 12:00:00,0.44,87,6.36,light snow,0.0,0.18
Berlin Gesundbrunnen,2025-01-05 13:00:00,0.78,85,6.75,light snow,0.0,0.27
Berlin Gesundbrunnen,2025-01-05 14:00:00,0.78,84,7.03,light snow,0.0,0.46
Berlin Gesundbrunnen,2025-01-05 15:00:00,0.44,87,7.15,snow,0.0,1.0
Berlin Gesundbrunnen,2025-01-05 16:00:00,0.42,90,8.18,light snow,0.0,0.18
Berlin Gesundbrunnen,2025-01-05 17:00:00,-0.03,95,9.08,snow,0.0,0.65
Berlin Gesundbrunnen,2025-01-05 18:00:00,-0.63,97,9.34,snow,0.0,0.95
Berlin Gesundbrunnen,2025-01-05 19:00:00,-0.63,97,9.06,snow,0.0,1.43
Berlin Gesundbrunnen,2025-01-05 20:00:00,-0.62,96,8.78,snow,0.0,1.43
Berlin Gesundbrunnen,2025-01-05 21:00:00,-0.61,96,8.09,heavy snow,0.0,5.96
Berlin Gesundbrunnen,2025-01-05 22:00:00,-0.52,97,7.1,snow,0.0,2.37
Berlin Gesundbrunnen,2025-01-05 23:00:00,-0.29,99,6.54,light snow,0.0,0.46
Berlin Gesundbrunnen,2025-01-06 00:00:00,0.02,100,6.01,snow,0.0,3.99
Berlin Gesundbrunnen,2025-01-06 01:00:00,0.13,100,5.14,snow,0.0,4.6
Berlin Gesundbrunnen,2025-01-06 02:00:00,0.78,100,4.84,snow,0.0,1.22
Berlin Gesundbrunnen,2025-01-06 09:00:00,9.6,93,7.82,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 10:00:00,9.91,93,7.82,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 11:00:00,9.9,90,8.02,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 12:00:00,9.99,94,8.35,light rain,0.49,0.0
Berlin Gesundbrunnen,2025-01-06 13:00:00,10.25,91,8.45,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 14:00:00,9.94,86,8.79,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 15:00:00,9.69,83,9.46,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 16:00:00,9.39,81,9.27,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 17:00:00,9.7,83,10.24,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 18:00:00,10.41,74,12.52,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 19:00:00,9.86,78,15.28,moderate rain,3.76,0.0
Berlin Gesundbrunnen,2025-01-06 20:00:00,7.82,80,13.18,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 21:00:00,7.1,82,12.79,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 22:00:00,6.14,72,13.48,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-06 23:00:00,6.01,75,11.88,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 00:00:00,5.8,76,11.68,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 01:00:00,5.36,72,11.44,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 02:00:00,5.22,73,11.0,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 03:00:00,5.37,72,10.9,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 04:00:00,4.96,74,10.51,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 05:00:00,4.92,81,10.72,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 06:00:00,5.0,74,11.39,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 07:00:00,4.75,82,9.41,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 08:00:00,4.72,80,8.97,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 09:00:00,4.35,81,8.86,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 10:00:00,4.31,75,9.24,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 11:00:00,4.65,73,9.0,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 12:00:00,4.98,77,9.01,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 13:00:00,5.26,77,8.84,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 14:00:00,5.19,73,8.54,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 15:00:00,4.71,71,8.66,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 16:00:00,4.6,71,7.97,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 17:00:00,3.88,77,7.6,light rain,0.35,0.0
Berlin Gesundbrunnen,2025-01-07 18:00:00,3.26,88,7.55,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 19:00:00,2.82,80,8.42,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 20:00:00,2.83,75,8.86,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 21:00:00,2.52,79,8.57,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 22:00:00,2.12,84,8.18,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-07 23:00:00,2.08,86,8.2,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 00:00:00,1.81,86,8.76,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 01:00:00,1.85,90,8.93,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 02:00:00,2.15,90,8.92,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 03:00:00,2.4,90,8.84,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 04:00:00,2.87,89,8.87,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 05:00:00,2.47,89,8.89,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 06:00:00,2.54,89,9.0,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 07:00:00,2.47,91,8.96,light rain,0.44,0.0
Berlin Gesundbrunnen,2025-01-08 08:00:00,2.52,90,8.92,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 09:00:00,2.43,91,9.02,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 10:00:00,2.54,90,9.7,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 11:00:00,2.95,87,10.07,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 12:00:00,3.6,85,10.44,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 13:00:00,4.04,84,10.52,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 14:00:00,4.27,84,9.86,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 15:00:00,3.97,89,9.51,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 16:00:00,4.13,86,9.03,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 17:00:00,3.84,87,8.81,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 18:00:00,3.48,89,7.49,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 19:00:00,2.91,89,7.22,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 20:00:00,2.21,90,6.97,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 21:00:00,1.77,91,6.25,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 22:00:00,1.13,93,5.68,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-08 23:00:00,0.86,94,4.47,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 00:00:00,0.69,95,3.77,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 01:00:00,0.69,96,4.18,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 02:00:00,0.75,96,3.67,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 03:00:00,0.51,96,3.64,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 04:00:00,0.43,98,2.49,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 05:00:00,0.21,98,3.02,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 06:00:00,0.43,98,2.39,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 07:00:00,0.19,98,2.11,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 08:00:00,-0.15,99,1.97,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 09:00:00,-0.43,99,1.81,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 10:00:00,-0.19,99,1.63,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 11:00:00,0.18,99,1.31,light snow,0.0,0.13
Berlin Gesundbrunnen,2025-01-09 12:00:00,0.23,99,1.26,light snow,0.0,0.24
Berlin Gesundbrunnen,2025-01-09 13:00:00,0.73,99,1.63,light snow,0.0,0.13
Berlin Gesundbrunnen,2025-01-09 14:00:00,0.88,99,1.44,light snow,0.0,0.25
Berlin Gesundbrunnen,2025-01-09 15:00:00,1.11,99,1.68,light snow,0.0,0.21
Berlin Gesundbrunnen,2025-01-09 16:00:00,1.11,99,2.23,light snow,0.0,0.19
Berlin Gesundbrunnen,2025-01-09 17:00:00,1.06,99,2.06,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 18:00:00,1.07,99,2.28,light snow,0.0,0.12
Berlin Gesundbrunnen,2025-01-09 19:00:00,1.1,99,2.95,light snow,0.0,0.12
Berlin Gesundbrunnen,2025-01-09 20:00:00,1.16,99,3.72,light snow,0.0,0.12
Berlin Gesundbrunnen,2025-01-09 21:00:00,1.6,99,3.95,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 22:00:00,1.42,99,3.69,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-09 23:00:00,1.31,99,3.64,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 00:00:00,0.55,99,3.62,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 01:00:00,0.36,99,3.49,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 02:00:00,0.46,99,3.63,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 03:00:00,1.38,99,4.12,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 04:00:00,1.28,99,3.54,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 05:00:00,1.32,99,5.24,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 06:00:00,1.06,99,5.07,light snow,0.0,0.13
Berlin Gesundbrunnen,2025-01-10 07:00:00,1.08,99,5.16,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 08:00:00,1.23,99,5.16,overcast clouds,0.0,0.1
Berlin Gesundbrunnen,2025-01-10 09:00:00,1.33,99,4.1,snow,0.0,1.22
Berlin Gesundbrunnen,2025-01-10 10:00:00,1.15,99,3.85,snow,0.0,1.73
Berlin Gesundbrunnen,2025-01-10 11:00:00,1.32,99,4.4,light snow,0.0,0.14
Berlin Gesundbrunnen,2025-01-10 12:00:00,1.54,99,5.04,snow,0.0,0.82
Berlin Gesundbrunnen,2025-01-10 13:00:00,2.1,99,4.98,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 14:00:00,2.01,93,5.16,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 15:00:00,2.7,88,5.59,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 16:00:00,2.11,89,5.35,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 17:00:00,1.44,89,4.87,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 18:00:00,1.12,92,4.92,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 19:00:00,0.39,94,4.49,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 20:00:00,-0.03,94,4.6,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 21:00:00,0.35,92,4.83,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 22:00:00,0.67,91,5.06,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-10 23:00:00,0.38,83,5.21,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 00:00:00,0.6,89,5.3,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 01:00:00,0.56,90,5.66,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 02:00:00,0.29,84,5.95,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 03:00:00,-0.04,90,5.92,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 04:00:00,-0.43,87,6.02,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 05:00:00,-0.48,87,6.56,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 06:00:00,-0.73,86,6.8,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 07:00:00,-0.51,86,6.97,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 08:00:00,-0.5,85,7.18,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 09:00:00,-0.47,86,7.29,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 10:00:00,-0.4,85,7.44,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 11:00:00,0.26,85,7.96,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 12:00:00,1.08,83,8.14,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 13:00:00,1.77,80,8.29,broken clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 14:00:00,1.76,79,8.49,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 15:00:00,1.99,77,8.44,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 16:00:00,1.43,81,7.92,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 17:00:00,0.98,82,7.64,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 18:00:00,0.42,85,7.78,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 19:00:00,0.07,88,7.61,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 20:00:00,0.03,89,7.01,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 21:00:00,0.13,85,6.43,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 22:00:00,-0.19,86,6.15,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-11 23:00:00,-0.48,81,5.98,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 00:00:00,-0.27,83,5.66,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 01:00:00,0.27,89,5.67,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 02:00:00,-0.16,93,5.38,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 03:00:00,-0.73,94,5.32,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 04:00:00,-0.99,95,5.28,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 05:00:00,-1.51,95,5.11,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 06:00:00,-1.55,96,4.86,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 07:00:00,-1.33,96,4.62,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 08:00:00,-1.56,96,4.26,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 09:00:00,-1.56,96,4.07,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 10:00:00,-0.91,96,4.3,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 11:00:00,-0.29,95,4.93,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 12:00:00,1.03,93,4.91,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 13:00:00,2.02,91,5.29,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-01-12 14:00:00,2.18,91,4.58,clear sky,0.0,0.0
