ride_id,train_name,station,destination_station,departure_time_origin,day_of_week,hour_of_day,delay_at_dest,time_hour,time,temp_celsius,humidity,wind_speed,weather,rain_amount,snow_amount
-1057492321374091038-2501131731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-13 18:57:00,0,18,12,2025-01-13 18:00:00,2025-01-13 18:00:00,-1.04,83.0,2.57,few clouds,0.0,0.0
-1057492321374091038-2501141731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-14 17:31:00,1,17,2,2025-01-14 17:00:00,2025-01-14 17:00:00,0.91,76.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2501141731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-14 17:31:00,1,17,8,2025-01-14 17:00:00,2025-01-14 17:00:00,0.91,76.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2501141731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-14 17:31:00,1,17,5,2025-01-14 17:00:00,2025-01-14 17:00:00,0.91,76.0,1.03,clear sky,0.0,0.0
-1057492321374091038-2501141731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-14 18:46:00,1,18,8,2025-01-14 18:00:00,2025-01-14 18:00:00,-0.12,84.0,0.89,few clouds,0.0,0.0
-1057492321374091038-2501141731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-14 18:46:00,1,18,5,2025-01-14 18:00:00,2025-01-14 18:00:00,-0.12,84.0,0.89,few clouds,0.0,0.0
-1057492321374091038-2501141731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-14 18:57:00,1,18,5,2025-01-14 18:00:00,2025-01-14 18:00:00,-0.05,85.0,0.89,few clouds,0.0,0.0
-1057492321374091038-2501151731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-15 17:31:00,2,17,124,2025-01-15 17:00:00,2025-01-15 17:00:00,3.37,95.0,1.03,fog,0.0,0.0
-1057492321374091038-2501151731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-15 17:31:00,2,17,139,2025-01-15 17:00:00,2025-01-15 17:00:00,3.37,95.0,1.03,fog,0.0,0.0
-1057492321374091038-2501151731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-15 17:31:00,2,17,129,2025-01-15 17:00:00,2025-01-15 17:00:00,3.37,95.0,1.03,fog,0.0,0.0
-1057492321374091038-2501151731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-15 18:46:00,2,18,139,2025-01-15 18:00:00,2025-01-15 18:00:00,4.02,92.0,0.89,broken clouds,0.0,0.0
-1057492321374091038-2501151731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-15 18:46:00,2,18,129,2025-01-15 18:00:00,2025-01-15 18:00:00,4.02,92.0,0.89,broken clouds,0.0,0.0
-1057492321374091038-2501151731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-15 18:57:00,2,18,129,2025-01-15 18:00:00,2025-01-15 18:00:00,4.11,92.0,2.57,overcast clouds,0.0,0.0
-1057492321374091038-2501161731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-16 17:31:00,3,17,3,2025-01-16 17:00:00,2025-01-16 17:00:00,3.33,89.0,2.57,overcast clouds,0.0,0.0
-1057492321374091038-2501161731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-16 17:31:00,3,17,3,2025-01-16 17:00:00,2025-01-16 17:00:00,3.33,89.0,2.57,overcast clouds,0.0,0.0
-1057492321374091038-2501161731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-16 17:31:00,3,17,1,2025-01-16 17:00:00,2025-01-16 17:00:00,3.33,89.0,2.57,overcast clouds,0.0,0.0
-1057492321374091038-2501161731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-16 18:46:00,3,18,3,2025-01-16 18:00:00,2025-01-16 18:00:00,3.11,84.0,0.0,clear sky,0.0,0.0
-1057492321374091038-2501161731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-16 18:46:00,3,18,1,2025-01-16 18:00:00,2025-01-16 18:00:00,3.11,84.0,0.0,clear sky,0.0,0.0
-1057492321374091038-2501161731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-16 18:57:00,3,18,1,2025-01-16 18:00:00,2025-01-16 18:00:00,3.26,85.0,4.63,clear sky,0.0,0.0
-1057492321374091038-2501171731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-17 17:31:00,4,17,8,2025-01-17 17:00:00,2025-01-17 17:00:00,1.71,88.0,2.06,broken clouds,0.0,0.0
-1057492321374091038-2501171731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-17 17:31:00,4,17,13,2025-01-17 17:00:00,2025-01-17 17:00:00,1.71,88.0,2.06,broken clouds,0.0,0.0
-1057492321374091038-2501171731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-17 17:31:00,4,17,4,2025-01-17 17:00:00,2025-01-17 17:00:00,1.71,88.0,2.06,broken clouds,0.0,0.0
-1057492321374091038-2501171731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-17 18:46:00,4,18,13,2025-01-17 18:00:00,2025-01-17 18:00:00,0.9,94.0,1.79,clear sky,0.0,0.0
-1057492321374091038-2501171731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-17 18:46:00,4,18,4,2025-01-17 18:00:00,2025-01-17 18:00:00,0.9,94.0,1.79,clear sky,0.0,0.0
-1057492321374091038-2501171731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-17 18:57:00,4,18,4,2025-01-17 18:00:00,2025-01-17 18:00:00,1.14,93.0,3.09,overcast clouds,0.0,0.0
-1057492321374091038-2501191731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-19 17:31:00,6,17,4,2025-01-19 17:00:00,2025-01-19 17:00:00,-0.65,90.0,2.57,mist,0.0,0.0
-1057492321374091038-2501191731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-19 17:31:00,6,17,3,2025-01-19 17:00:00,2025-01-19 17:00:00,-0.65,90.0,2.57,mist,0.0,0.0
-1057492321374091038-2501191731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-19 17:31:00,6,17,0,2025-01-19 17:00:00,2025-01-19 17:00:00,-0.65,90.0,2.57,mist,0.0,0.0
-1057492321374091038-2501191731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-19 18:46:00,6,18,3,2025-01-19 18:00:00,2025-01-19 18:00:00,1.56,88.0,0.89,clear sky,0.0,0.0
-1057492321374091038-2501191731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-19 18:46:00,6,18,0,2025-01-19 18:00:00,2025-01-19 18:00:00,1.56,88.0,0.89,clear sky,0.0,0.0
-1057492321374091038-2501191731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-19 18:57:00,6,18,0,2025-01-19 18:00:00,2025-01-19 18:00:00,1.03,88.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2501201731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-20 17:31:00,0,17,5,2025-01-20 17:00:00,2025-01-20 17:00:00,0.36,88.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2501201731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-20 17:31:00,0,17,8,2025-01-20 17:00:00,2025-01-20 17:00:00,0.36,88.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2501201731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-20 17:31:00,0,17,7,2025-01-20 17:00:00,2025-01-20 17:00:00,0.36,88.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2501201731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-20 18:46:00,0,18,8,2025-01-20 18:00:00,2025-01-20 18:00:00,-0.5,92.0,1.54,overcast clouds,0.0,0.0
-1057492321374091038-2501201731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-20 18:46:00,0,18,7,2025-01-20 18:00:00,2025-01-20 18:00:00,-0.5,92.0,1.54,overcast clouds,0.0,0.0
-1057492321374091038-2501201731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-20 18:57:00,0,18,7,2025-01-20 18:00:00,2025-01-20 18:00:00,-0.4,92.0,1.54,overcast clouds,0.0,0.0
-1057492321374091038-2501211731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-21 17:31:00,1,17,23,2025-01-21 17:00:00,2025-01-21 17:00:00,4.24,76.0,1.54,clear sky,0.0,0.0
-1057492321374091038-2501211731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-21 17:31:00,1,17,26,2025-01-21 17:00:00,2025-01-21 17:00:00,4.24,76.0,1.54,clear sky,0.0,0.0
-1057492321374091038-2501211731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-21 17:31:00,1,17,22,2025-01-21 17:00:00,2025-01-21 17:00:00,4.24,76.0,1.54,clear sky,0.0,0.0
-1057492321374091038-2501211731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-21 18:46:00,1,18,26,2025-01-21 18:00:00,2025-01-21 18:00:00,-1.09,92.0,0.0,mist,0.0,0.0
-1057492321374091038-2501211731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-21 18:46:00,1,18,22,2025-01-21 18:00:00,2025-01-21 18:00:00,-1.09,92.0,0.0,mist,0.0,0.0
-1057492321374091038-2501211731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-21 18:57:00,1,18,22,2025-01-21 18:00:00,2025-01-21 18:00:00,-0.85,92.0,1.03,mist,0.0,0.0
-1057492321374091038-2501221731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-22 17:31:00,2,17,3,2025-01-22 17:00:00,2025-01-22 17:00:00,3.7,87.0,4.63,clear sky,0.0,0.0
-1057492321374091038-2501221731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-22 17:31:00,2,17,2,2025-01-22 17:00:00,2025-01-22 17:00:00,3.7,87.0,4.63,clear sky,0.0,0.0
-1057492321374091038-2501221731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-22 17:31:00,2,17,8,2025-01-22 17:00:00,2025-01-22 17:00:00,3.7,87.0,4.63,clear sky,0.0,0.0
-1057492321374091038-2501221731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-22 18:46:00,2,18,2,2025-01-22 18:00:00,2025-01-22 18:00:00,0.33,92.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2501221731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-22 18:46:00,2,18,8,2025-01-22 18:00:00,2025-01-22 18:00:00,0.33,92.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2501221731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-22 18:57:00,2,18,8,2025-01-22 18:00:00,2025-01-22 18:00:00,0.57,91.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2501231731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-23 17:31:00,3,17,3,2025-01-23 17:00:00,2025-01-23 17:00:00,5.47,75.0,4.63,light rain,0.12,0.0
-1057492321374091038-2501231731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-23 17:31:00,3,17,8,2025-01-23 17:00:00,2025-01-23 17:00:00,5.47,75.0,4.63,light rain,0.12,0.0
-1057492321374091038-2501231731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-23 17:31:00,3,17,14,2025-01-23 17:00:00,2025-01-23 17:00:00,5.47,75.0,4.63,light rain,0.12,0.0
-1057492321374091038-2501231731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-23 18:46:00,3,18,8,2025-01-23 18:00:00,2025-01-23 18:00:00,4.67,84.0,2.57,overcast clouds,0.0,0.0
-1057492321374091038-2501231731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-23 18:46:00,3,18,14,2025-01-23 18:00:00,2025-01-23 18:00:00,4.67,84.0,2.57,overcast clouds,0.0,0.0
-1057492321374091038-2501231731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-23 18:57:00,3,18,14,2025-01-23 18:00:00,2025-01-23 18:00:00,4.9,82.0,3.6,overcast clouds,0.0,0.0
-1057492321374091038-2501241731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-24 17:31:00,4,17,15,2025-01-24 17:00:00,2025-01-24 17:00:00,9.4,84.0,6.69,light rain,0.18,0.0
-1057492321374091038-2501241731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-24 17:31:00,4,17,14,2025-01-24 17:00:00,2025-01-24 17:00:00,9.4,84.0,6.69,light rain,0.18,0.0
-1057492321374091038-2501241731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-24 17:31:00,4,17,2,2025-01-24 17:00:00,2025-01-24 17:00:00,9.4,84.0,6.69,light rain,0.18,0.0
-1057492321374091038-2501241731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-24 18:46:00,4,18,14,2025-01-24 18:00:00,2025-01-24 18:00:00,8.44,82.0,2.24,light rain,0.32,0.0
-1057492321374091038-2501241731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-24 18:46:00,4,18,2,2025-01-24 18:00:00,2025-01-24 18:00:00,8.44,82.0,2.24,light rain,0.32,0.0
-1057492321374091038-2501241731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-24 18:57:00,4,18,2,2025-01-24 18:00:00,2025-01-24 18:00:00,9.16,78.0,4.63,light rain,0.24,0.0
-1057492321374091038-2501261731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-26 17:31:00,6,17,2,2025-01-26 17:00:00,2025-01-26 17:00:00,4.98,83.0,6.17,broken clouds,0.0,0.0
-1057492321374091038-2501261731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-26 17:31:00,6,17,5,2025-01-26 17:00:00,2025-01-26 17:00:00,4.98,83.0,6.17,broken clouds,0.0,0.0
-1057492321374091038-2501261731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-26 17:31:00,6,17,2,2025-01-26 17:00:00,2025-01-26 17:00:00,4.98,83.0,6.17,broken clouds,0.0,0.0
-1057492321374091038-2501261731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-26 18:46:00,6,18,5,2025-01-26 18:00:00,2025-01-26 18:00:00,3.94,87.0,1.79,scattered clouds,0.0,0.0
-1057492321374091038-2501261731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-26 18:46:00,6,18,2,2025-01-26 18:00:00,2025-01-26 18:00:00,3.94,87.0,1.79,scattered clouds,0.0,0.0
-1057492321374091038-2501261731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-26 18:57:00,6,18,2,2025-01-26 18:00:00,2025-01-26 18:00:00,4.14,86.0,1.79,scattered clouds,0.0,0.0
-1057492321374091038-2501271731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-27 17:31:00,0,17,1,2025-01-27 17:00:00,2025-01-27 17:00:00,10.6,69.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2501271731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-27 17:31:00,0,17,3,2025-01-27 17:00:00,2025-01-27 17:00:00,10.6,69.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2501271731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-27 17:31:00,0,17,1,2025-01-27 17:00:00,2025-01-27 17:00:00,10.6,69.0,5.14,clear sky,0.0,0.0
-1057492321374091038-2501271731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-27 18:46:00,0,18,3,2025-01-27 18:00:00,2025-01-27 18:00:00,10.39,82.0,9.77,moderate rain,2.68,0.0
-1057492321374091038-2501271731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-27 18:46:00,0,18,1,2025-01-27 18:00:00,2025-01-27 18:00:00,10.39,82.0,9.77,moderate rain,2.68,0.0
-1057492321374091038-2501271731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-27 18:57:00,0,18,1,2025-01-27 18:00:00,2025-01-27 18:00:00,10.58,82.0,9.77,light rain,0.8,0.0
-1057492321374091038-2501281731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-28 17:31:00,1,17,1,2025-01-28 17:00:00,2025-01-28 17:00:00,9.13,75.0,6.69,overcast clouds,0.0,0.0
-1057492321374091038-2501281731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-28 17:31:00,1,17,2,2025-01-28 17:00:00,2025-01-28 17:00:00,9.13,75.0,6.69,overcast clouds,0.0,0.0
-1057492321374091038-2501281731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-28 17:31:00,1,17,2,2025-01-28 17:00:00,2025-01-28 17:00:00,9.13,75.0,6.69,overcast clouds,0.0,0.0
-1057492321374091038-2501281731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-28 18:46:00,1,18,2,2025-01-28 18:00:00,2025-01-28 18:00:00,8.72,77.0,2.68,light rain,0.44,0.0
-1057492321374091038-2501281731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-28 18:46:00,1,18,2,2025-01-28 18:00:00,2025-01-28 18:00:00,8.72,77.0,2.68,light rain,0.44,0.0
-1057492321374091038-2501281731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-28 18:57:00,1,18,2,2025-01-28 18:00:00,2025-01-28 18:00:00,8.94,76.0,3.09,light rain,0.12,0.0
-1057492321374091038-2501291731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-29 17:31:00,2,17,7,2025-01-29 17:00:00,2025-01-29 17:00:00,8.69,72.0,3.6,few clouds,0.0,0.0
-1057492321374091038-2501291731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-29 17:31:00,2,17,9,2025-01-29 17:00:00,2025-01-29 17:00:00,8.69,72.0,3.6,few clouds,0.0,0.0
-1057492321374091038-2501291731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-29 17:31:00,2,17,0,2025-01-29 17:00:00,2025-01-29 17:00:00,8.69,72.0,3.6,few clouds,0.0,0.0
-1057492321374091038-2501291731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-29 18:46:00,2,18,9,2025-01-29 18:00:00,2025-01-29 18:00:00,7.68,83.0,2.68,broken clouds,0.0,0.0
-1057492321374091038-2501291731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-29 18:46:00,2,18,0,2025-01-29 18:00:00,2025-01-29 18:00:00,7.68,83.0,2.68,broken clouds,0.0,0.0
-1057492321374091038-2501291731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-29 18:57:00,2,18,0,2025-01-29 18:00:00,2025-01-29 18:00:00,7.87,82.0,2.68,broken clouds,0.0,0.0
-1057492321374091038-2501301731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-30 17:31:00,3,17,5,2025-01-30 17:00:00,2025-01-30 17:00:00,5.54,90.0,4.12,light rain,0.69,0.0
-1057492321374091038-2501301731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-30 17:31:00,3,17,5,2025-01-30 17:00:00,2025-01-30 17:00:00,5.54,90.0,4.12,light rain,0.69,0.0
-1057492321374091038-2501301731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-30 17:31:00,3,17,1,2025-01-30 17:00:00,2025-01-30 17:00:00,5.54,90.0,4.12,light rain,0.69,0.0
-1057492321374091038-2501301731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-30 18:46:00,3,18,5,2025-01-30 18:00:00,2025-01-30 18:00:00,8.46,89.0,2.24,broken clouds,0.0,0.0
-1057492321374091038-2501301731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-30 18:46:00,3,18,1,2025-01-30 18:00:00,2025-01-30 18:00:00,8.46,89.0,2.24,broken clouds,0.0,0.0
-1057492321374091038-2501301731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-30 18:57:00,3,18,1,2025-01-30 18:00:00,2025-01-30 18:00:00,8.74,90.0,2.57,broken clouds,0.0,0.0
-1057492321374091038-2501311731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-01-31 17:31:00,4,17,4,2025-01-31 17:00:00,2025-01-31 17:00:00,6.44,76.0,2.06,few clouds,0.0,0.0
-1057492321374091038-2501311731,ICE 713,Köln Hbf,Mainz Hbf,2025-01-31 17:31:00,4,17,3,2025-01-31 17:00:00,2025-01-31 17:00:00,6.44,76.0,2.06,few clouds,0.0,0.0
-1057492321374091038-2501311731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-01-31 17:31:00,4,17,3,2025-01-31 17:00:00,2025-01-31 17:00:00,6.44,76.0,2.06,few clouds,0.0,0.0
-1057492321374091038-2501311731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-01-31 18:46:00,4,18,3,2025-01-31 18:00:00,2025-01-31 18:00:00,4.97,70.0,1.34,few clouds,0.0,0.0
-1057492321374091038-2501311731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-01-31 18:46:00,4,18,3,2025-01-31 18:00:00,2025-01-31 18:00:00,4.97,70.0,1.34,few clouds,0.0,0.0
-1057492321374091038-2501311731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-01-31 18:57:00,4,18,3,2025-01-31 18:00:00,2025-01-31 18:00:00,5.14,68.0,1.54,few clouds,0.0,0.0
-1057492321374091038-2502021731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-02 17:31:00,6,17,3,2025-02-02 17:00:00,2025-02-02 17:00:00,4.99,71.0,3.6,clear sky,0.0,0.0
-1057492321374091038-2502021731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-02 17:31:00,6,17,3,2025-02-02 17:00:00,2025-02-02 17:00:00,4.99,71.0,3.6,clear sky,0.0,0.0
-1057492321374091038-2502021731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-02 17:31:00,6,17,1,2025-02-02 17:00:00,2025-02-02 17:00:00,4.99,71.0,3.6,clear sky,0.0,0.0
-1057492321374091038-2502021731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-02 18:46:00,6,18,3,2025-02-02 18:00:00,2025-02-02 18:00:00,3.06,72.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2502021731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-02 18:46:00,6,18,1,2025-02-02 18:00:00,2025-02-02 18:00:00,3.06,72.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2502021731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-02 18:57:00,6,18,1,2025-02-02 18:00:00,2025-02-02 18:00:00,2.69,76.0,2.06,clear sky,0.0,0.0
-1057492321374091038-2502031731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-03 17:31:00,0,17,0,2025-02-03 17:00:00,2025-02-03 17:00:00,5.38,74.0,1.54,clear sky,0.0,0.0
-1057492321374091038-2502031731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-03 17:31:00,0,17,0,2025-02-03 17:00:00,2025-02-03 17:00:00,5.38,74.0,1.54,clear sky,0.0,0.0
-1057492321374091038-2502031731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-03 17:31:00,0,17,0,2025-02-03 17:00:00,2025-02-03 17:00:00,5.38,74.0,1.54,clear sky,0.0,0.0
-1057492321374091038-2502031731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-03 18:46:00,0,18,0,2025-02-03 18:00:00,2025-02-03 18:00:00,-0.22,93.0,0.43,broken clouds,0.0,0.0
-1057492321374091038-2502031731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-03 18:46:00,0,18,0,2025-02-03 18:00:00,2025-02-03 18:00:00,-0.22,93.0,0.43,broken clouds,0.0,0.0
-1057492321374091038-2502031731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-03 18:57:00,0,18,0,2025-02-03 18:00:00,2025-02-03 18:00:00,0.1,91.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2502041731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-04 17:31:00,1,17,3,2025-02-04 17:00:00,2025-02-04 17:00:00,2.44,70.0,0.89,few clouds,0.0,0.0
-1057492321374091038-2502041731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-04 17:31:00,1,17,7,2025-02-04 17:00:00,2025-02-04 17:00:00,2.44,70.0,0.89,few clouds,0.0,0.0
-1057492321374091038-2502041731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-04 17:31:00,1,17,0,2025-02-04 17:00:00,2025-02-04 17:00:00,2.44,70.0,0.89,few clouds,0.0,0.0
-1057492321374091038-2502041731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-04 18:46:00,1,18,7,2025-02-04 18:00:00,2025-02-04 18:00:00,-0.25,89.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2502041731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-04 18:46:00,1,18,0,2025-02-04 18:00:00,2025-02-04 18:00:00,-0.25,89.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2502041731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-04 18:57:00,1,18,0,2025-02-04 18:00:00,2025-02-04 18:00:00,-0.02,88.0,2.06,overcast clouds,0.0,0.0
-1057492321374091038-2502051731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-05 17:31:00,2,17,0,2025-02-05 17:00:00,2025-02-05 17:00:00,4.52,92.0,1.03,mist,0.0,0.0
-1057492321374091038-2502051731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-05 17:31:00,2,17,2,2025-02-05 17:00:00,2025-02-05 17:00:00,4.52,92.0,1.03,mist,0.0,0.0
-1057492321374091038-2502051731,ICE 713,Köln Hbf,Frankfurt(Main)Hbf,2025-02-05 17:31:00,2,17,2,2025-02-05 17:00:00,2025-02-05 17:00:00,4.52,92.0,1.03,mist,0.0,0.0
-1057492321374091038-2502051731,ICE 713,Wiesbaden Hbf,Mainz Hbf,2025-02-05 18:46:00,2,18,2,2025-02-05 18:00:00,2025-02-05 18:00:00,2.02,89.0,1.54,mist,0.0,0.0
-1057492321374091038-2502051731,ICE 713,Wiesbaden Hbf,Frankfurt(Main)Hbf,2025-02-05 18:46:00,2,18,2,2025-02-05 18:00:00,2025-02-05 18:00:00,2.02,89.0,1.54,mist,0.0,0.0
-1057492321374091038-2502051731,ICE 713,Mainz Hbf,Frankfurt(Main)Hbf,2025-02-05 18:57:00,2,18,2,2025-02-05 18:00:00,2025-02-05 18:00:00,2.18,90.0,1.54,mist,0.0,0.0
-1057492321374091038-2502061731,ICE 713,Köln Hbf,Wiesbaden Hbf,2025-02-06 17:31:00,3,17,8,2025-02-06 17:00:00,2025-02-06 17:00:00,5.71,84.0,2.57,broken clouds,0.0,0.0
-1057492321374091038-2502061731,ICE 713,Köln Hbf,Mainz Hbf,2025-02-06 17:31:00,3,17,10,2025-02-06 17:00:00,2025-02-06 17:00:00,5.71,84.0,2.57,broken clouds,0.0,0.0
